transaction_id,customer_id,date,revenue,category,channel,payment_method,delivery_days,satisfaction_score,segment,region,age_group,month_num
T009443,C01620,2023-06-06,20.81,Electronics,Mobile App,Credit Card,3,5,Budget,North,46-60,6
T011514,C01852,2023-06-06,13.76,Sports,Web,Credit Card,2,5,Budget,North,26-35,6
T006199,C01472,2023-06-06,44.04,Fashion,Mobile App,Debit Card,4,3,Budget,East,60+,6
T004550,C01684,2023-06-06,176.04,Home,Store,Debit Card,4,3,Budget,North,26-35,6
T006948,C00355,2023-06-06,160.31,Sports,Mobile App,Debit Card,7,2,Premium,East,26-35,6
T008179,C01258,2023-06-06,266.01,Electronics,Web,UPI,5,4,Regular,North,18-25,6
T008327,C00270,2023-06-06,413.47,Electronics,Web,Credit Card,3,4,Regular,South,26-35,6
T008405,C00846,2023-06-06,282.8,Electronics,Store,Credit Card,5,3,Regular,South,18-25,6
T007487,C01418,2023-06-06,107.89,Fashion,Web,Credit Card,6,3,Premium,East,46-60,6
T012780,C01073,2023-06-06,613.19,Electronics,Web,UPI,4,3,Premium,South,26-35,6
T003730,C00531,2023-06-06,180.35,Fashion,Web,Credit Card,5,3,Budget,East,60+,6
T011617,C00536,2023-06-06,119.73,Sports,Mobile App,Debit Card,3,4,Budget,West,36-45,6
T013522,C01062,2023-06-06,107.31,Electronics,Mobile App,Credit Card,5,2,Budget,North,26-35,6
T008394,C01596,2023-06-07,317.11,Electronics,Store,Credit Card,4,4,Regular,East,36-45,6
T011393,C00351,2023-06-07,171.79,Home,Mobile App,Credit Card,7,3,Regular,East,36-45,6
T011730,C00869,2023-06-07,14.2,Electronics,Web,Debit Card,5,3,Budget,North,36-45,6
T003162,C00543,2023-06-07,88.74,Home,Mobile App,UPI,4,4,Regular,West,60+,6
T008609,C00844,2023-06-07,159.52,Electronics,Web,UPI,4,4,Budget,West,36-45,6
T013000,C01030,2023-06-07,80.91,Electronics,Web,Debit Card,7,3,Budget,East,36-45,6
T007038,C01025,2023-06-07,197.56,Sports,Mobile App,Credit Card,3,5,Budget,North,26-35,6
T004275,C00445,2023-06-07,26.52,Home,Web,Wallet,3,3,Budget,South,36-45,6
T007764,C00547,2023-06-07,170.32,Beauty,Mobile App,Debit Card,2,3,Premium,North,36-45,6
T012473,C00339,2023-06-07,486.25,Home,Web,Wallet,4,3,Regular,North,26-35,6
T009888,C00001,2023-06-07,274.06,Fashion,Mobile App,Credit Card,4,3,Regular,North,18-25,6
T012361,C00011,2023-06-07,317.99,Electronics,Mobile App,Credit Card,3,5,Premium,North,36-45,6
T002722,C00564,2023-06-07,128.0,Home,Store,Debit Card,4,4,Premium,North,36-45,6
T002189,C01424,2023-06-07,112.6,Electronics,Mobile App,Wallet,5,4,Premium,North,26-35,6
T005339,C01495,2023-06-07,40.59,Home,Store,Debit Card,5,3,Regular,East,36-45,6
T012043,C01017,2023-06-07,433.72,Home,Web,Wallet,4,4,Premium,East,36-45,6
T009864,C01464,2023-06-07,347.66,Electronics,Mobile App,Credit Card,4,4,Regular,East,60+,6
T003446,C00681,2023-06-08,214.22,Home,Web,Debit Card,2,4,Budget,North,26-35,6
T014306,C00216,2023-06-08,112.92,Electronics,Mobile App,Credit Card,6,2,Regular,South,26-35,6
T014169,C00769,2023-06-08,57.88,Electronics,Mobile App,Credit Card,4,4,Regular,South,60+,6
T004712,C01117,2023-06-08,286.93,Beauty,Mobile App,Debit Card,4,5,Premium,East,18-25,6
T014797,C00416,2023-06-08,35.57,Home,Mobile App,Credit Card,5,3,Regular,West,36-45,6
T007250,C01149,2023-06-08,62.42,Fashion,Mobile App,UPI,6,3,Budget,East,26-35,6
T013655,C01824,2023-06-08,48.77,Sports,Mobile App,UPI,6,2,Budget,South,18-25,6
T000230,C00824,2023-06-08,390.27,Home,Mobile App,Wallet,5,4,Regular,North,26-35,6
T012219,C01903,2023-06-08,273.18,Fashion,Store,UPI,4,3,Budget,West,46-60,6
T003237,C01586,2023-06-08,65.37,Electronics,Mobile App,Credit Card,5,3,Premium,South,36-45,6
T007043,C01014,2023-06-08,497.26,Fashion,Web,Credit Card,6,2,Premium,South,36-45,6
T011322,C01297,2023-06-08,314.06,Beauty,Mobile App,Credit Card,6,2,Premium,East,36-45,6
T012696,C00281,2023-06-08,198.21,Fashion,Web,Credit Card,5,2,Budget,North,18-25,6
T003676,C01714,2023-06-08,126.3,Fashion,Mobile App,Credit Card,5,2,Regular,East,46-60,6
T003201,C00190,2023-06-08,109.15,Home,Web,Credit Card,6,2,Regular,East,36-45,6
T012047,C01217,2023-06-08,855.25,Sports,Web,UPI,5,3,Premium,North,60+,6
T001231,C00269,2023-06-08,224.22,Fashion,Web,Debit Card,2,4,Regular,North,36-45,6
T001607,C00351,2023-06-08,209.44,Home,Web,Debit Card,4,3,Regular,East,36-45,6
T010764,C01454,2023-06-08,258.55,Fashion,Mobile App,Credit Card,4,4,Regular,South,18-25,6
T014199,C00723,2023-06-09,166.81,Fashion,Web,UPI,6,3,Premium,East,46-60,6
T004570,C00840,2023-06-09,286.9,Electronics,Web,Debit Card,3,3,Regular,South,60+,6
T010671,C00624,2023-06-09,309.47,Electronics,Store,UPI,3,4,Regular,West,18-25,6
T004896,C00644,2023-06-09,53.39,Sports,Mobile App,Credit Card,4,4,Regular,East,26-35,6
T014952,C00381,2023-06-09,86.87,Home,Web,Credit Card,5,4,Premium,West,26-35,6
T010292,C00410,2023-06-09,350.09,Fashion,Web,UPI,6,2,Premium,South,26-35,6
T001208,C00981,2023-06-09,220.34,Beauty,Web,Debit Card,6,3,Regular,South,46-60,6
T004595,C00193,2023-06-09,51.66,Electronics,Web,Credit Card,4,4,Budget,East,26-35,6
T013722,C00861,2023-06-09,137.25,Fashion,Web,Wallet,2,4,Budget,West,36-45,6
T011044,C00961,2023-06-09,434.96,Fashion,Mobile App,UPI,4,3,Premium,North,46-60,6
T010975,C00466,2023-06-09,161.47,Electronics,Mobile App,Credit Card,4,4,Regular,North,36-45,6
T011299,C00433,2023-06-09,209.88,Fashion,Web,Credit Card,2,5,Regular,West,46-60,6
T006922,C00728,2023-06-09,134.8,Sports,Store,UPI,2,5,Budget,North,18-25,6
T014264,C00964,2023-06-09,455.16,Home,Web,UPI,5,3,Regular,West,26-35,6
T002705,C01293,2023-06-09,418.92,Fashion,Web,UPI,3,4,Regular,South,18-25,6
T013861,C01020,2023-06-09,136.99,Fashion,Web,Debit Card,4,4,Premium,East,26-35,6
T010656,C01884,2023-06-09,214.73,Home,Store,UPI,5,3,Budget,North,26-35,6
T005596,C00342,2023-06-09,440.7,Home,Mobile App,Credit Card,2,4,Regular,North,36-45,6
T003868,C00730,2023-06-09,1027.35,Fashion,Mobile App,UPI,5,3,Premium,South,36-45,6
T012365,C00792,2023-06-09,124.94,Fashion,Web,Debit Card,3,4,Regular,West,26-35,6
T002457,C00533,2023-06-09,33.08,Home,Store,Wallet,5,3,Budget,North,26-35,6
T012651,C00999,2023-06-09,137.46,Beauty,Mobile App,Debit Card,4,4,Budget,North,18-25,6
T000064,C00748,2023-06-09,106.91,Electronics,Web,Credit Card,4,3,Regular,North,60+,6
T002731,C00528,2023-06-09,106.24,Fashion,Web,Debit Card,4,3,Regular,West,26-35,6
T011708,C01740,2023-06-09,717.08,Fashion,Mobile App,Credit Card,4,4,Regular,East,46-60,6
T008014,C01270,2023-06-09,156.92,Beauty,Mobile App,Debit Card,4,4,Regular,East,46-60,6
T010945,C01509,2023-06-09,118.92,Beauty,Web,Credit Card,2,4,Regular,West,46-60,6
T007884,C00977,2023-06-09,92.81,Fashion,Web,UPI,2,5,Regular,West,36-45,6
T010236,C01682,2023-06-09,29.76,Fashion,Mobile App,Debit Card,4,3,Budget,North,36-45,6
T001311,C01206,2023-06-09,188.26,Sports,Web,Credit Card,4,3,Budget,West,36-45,6
T005626,C00800,2023-06-09,67.75,Electronics,Store,Credit Card,2,5,Budget,North,18-25,6
T011949,C00035,2023-06-09,20.54,Electronics,Mobile App,Debit Card,4,4,Budget,East,26-35,6
T000833,C00421,2023-06-10,5.34,Electronics,Web,Credit Card,3,3,Budget,North,18-25,6
T009559,C01783,2023-06-10,173.94,Fashion,Mobile App,UPI,3,4,Regular,North,36-45,6
T004720,C00050,2023-06-10,466.56,Home,Store,Credit Card,5,3,Premium,North,18-25,6
T009977,C00327,2023-06-10,434.44,Electronics,Mobile App,Credit Card,3,4,Regular,West,36-45,6
T005470,C00189,2023-06-10,131.32,Fashion,Web,UPI,4,3,Regular,East,46-60,6
T013622,C00657,2023-06-10,318.06,Home,Mobile App,UPI,4,4,Regular,West,60+,6
T004501,C01057,2023-06-10,7.59,Beauty,Store,Credit Card,7,1,Budget,East,46-60,6
T004795,C00595,2023-06-10,124.7,Sports,Web,UPI,4,4,Budget,North,18-25,6
T000879,C00084,2023-06-10,308.83,Home,Web,Credit Card,3,3,Premium,West,46-60,6
T006062,C00027,2023-06-10,433.73,Beauty,Web,Debit Card,5,3,Premium,East,36-45,6
T007010,C01690,2023-06-10,77.61,Beauty,Mobile App,Credit Card,5,2,Budget,North,36-45,6
T008812,C00124,2023-06-10,127.96,Fashion,Web,Credit Card,4,4,Premium,South,60+,6
T013042,C01031,2023-06-10,64.87,Sports,Web,Credit Card,3,4,Premium,North,60+,6
T009054,C01152,2023-06-11,88.77,Beauty,Mobile App,Credit Card,2,5,Budget,North,18-25,6
T011462,C00987,2023-06-11,170.12,Electronics,Store,Credit Card,5,2,Regular,North,46-60,6
T004093,C00611,2023-06-11,427.38,Electronics,Store,UPI,4,4,Premium,West,60+,6
T014633,C01409,2023-06-11,75.54,Sports,Web,Credit Card,4,3,Regular,North,18-25,6
T014112,C01623,2023-06-11,45.56,Beauty,Store,Credit Card,3,5,Regular,North,26-35,6
T003891,C00425,2023-06-11,69.5,Fashion,Store,Debit Card,5,3,Premium,North,26-35,6
T002861,C00521,2023-06-11,136.36,Beauty,Mobile App,Debit Card,7,1,Regular,East,36-45,6
T010019,C00167,2023-06-11,47.4,Electronics,Mobile App,Debit Card,6,1,Regular,East,46-60,6
T006262,C01178,2023-06-11,95.41,Fashion,Web,UPI,2,5,Premium,West,26-35,6
T011743,C00490,2023-06-11,182.78,Fashion,Web,Credit Card,3,4,Budget,South,36-45,6
T007620,C01821,2023-06-11,410.48,Fashion,Mobile App,Credit Card,5,3,Regular,South,26-35,6
T014489,C01529,2023-06-11,18.85,Electronics,Web,Credit Card,2,4,Budget,West,36-45,6
T009215,C01002,2023-06-11,105.45,Beauty,Mobile App,Wallet,7,1,Regular,East,60+,6
T006274,C00625,2023-06-11,42.12,Fashion,Mobile App,Credit Card,4,3,Regular,South,18-25,6
T007441,C00545,2023-06-11,125.95,Electronics,Store,UPI,3,4,Regular,North,26-35,6
T010879,C01495,2023-06-11,224.4,Home,Mobile App,Credit Card,4,4,Regular,East,36-45,6
T009220,C00041,2023-06-11,87.4,Beauty,Web,Debit Card,2,5,Premium,West,60+,6
T010978,C00954,2023-06-11,114.64,Home,Web,UPI,5,3,Budget,South,26-35,6
T014447,C00115,2023-06-11,125.66,Fashion,Mobile App,Debit Card,7,2,Regular,East,60+,6
T012390,C00860,2023-06-11,903.01,Beauty,Mobile App,Wallet,3,4,Premium,North,26-35,6
T011352,C01771,2023-06-11,371.01,Beauty,Web,Credit Card,5,2,Regular,South,26-35,6
T008789,C00364,2023-06-11,126.9,Fashion,Mobile App,UPI,5,3,Regular,South,18-25,6
T012422,C00061,2023-06-11,524.84,Electronics,Web,Credit Card,4,4,Regular,North,46-60,6
T012167,C01610,2023-06-12,48.8,Fashion,Web,Debit Card,5,2,Regular,West,46-60,6
T008748,C00190,2023-06-12,171.81,Electronics,Web,Debit Card,6,2,Regular,East,36-45,6
T001743,C00392,2023-06-12,238.56,Beauty,Web,Wallet,5,4,Regular,North,18-25,6
T008510,C01099,2023-06-12,61.0,Home,Store,Debit Card,5,4,Budget,North,36-45,6
T005492,C00408,2023-06-12,167.01,Fashion,Mobile App,Debit Card,2,4,Premium,North,60+,6
T006006,C01466,2023-06-12,540.27,Home,Web,UPI,4,4,Premium,East,18-25,6
T008345,C01908,2023-06-12,126.91,Fashion,Mobile App,Debit Card,3,5,Regular,South,46-60,6
T003844,C01086,2023-06-12,436.23,Fashion,Mobile App,Debit Card,7,1,Regular,East,60+,6
T009677,C01431,2023-06-12,90.98,Electronics,Web,Debit Card,5,2,Regular,East,60+,6
T014381,C00882,2023-06-12,109.0,Beauty,Mobile App,UPI,3,5,Regular,West,26-35,6
T013017,C01420,2023-06-12,143.11,Electronics,Mobile App,Debit Card,4,4,Budget,North,26-35,6
T006955,C01187,2023-06-12,177.51,Home,Store,Credit Card,5,3,Regular,South,36-45,6
T003249,C01639,2023-06-12,118.44,Home,Web,Debit Card,4,5,Budget,North,46-60,6
T006969,C01912,2023-06-12,220.38,Beauty,Web,Debit Card,2,4,Budget,North,36-45,6
T005048,C00879,2023-06-12,699.85,Sports,Mobile App,Credit Card,7,2,Premium,East,46-60,6
T000279,C00792,2023-06-12,344.07,Fashion,Web,Wallet,4,3,Regular,West,26-35,6
T008555,C00922,2023-06-12,107.99,Home,Web,UPI,6,2,Regular,East,60+,6
T003650,C01890,2023-06-12,51.74,Home,Web,Wallet,4,4,Budget,South,36-45,6
T003626,C00543,2023-06-12,415.95,Beauty,Store,Debit Card,4,4,Regular,West,60+,6
T009432,C00915,2023-06-12,100.12,Sports,Mobile App,Wallet,2,4,Regular,North,46-60,6
T008566,C00741,2023-06-12,20.84,Fashion,Web,Debit Card,3,4,Regular,South,36-45,6
T005194,C00543,2023-06-12,345.17,Electronics,Web,Credit Card,4,4,Regular,West,60+,6
T013846,C00439,2023-06-12,46.18,Fashion,Web,Credit Card,4,4,Budget,South,18-25,6
T008110,C01454,2023-06-12,256.15,Fashion,Mobile App,Debit Card,6,2,Regular,South,18-25,6
T000720,C01398,2023-06-12,201.19,Fashion,Mobile App,Debit Card,3,4,Regular,West,26-35,6
T000021,C01292,2023-06-13,378.94,Fashion,Store,Debit Card,4,4,Premium,West,36-45,6
T014225,C01368,2023-06-13,34.51,Fashion,Mobile App,Credit Card,2,4,Budget,North,46-60,6
T007646,C00488,2023-06-13,120.82,Electronics,Mobile App,UPI,5,4,Regular,West,26-35,6
T007973,C00514,2023-06-13,43.75,Fashion,Mobile App,Credit Card,6,2,Budget,South,18-25,6
T003574,C01198,2023-06-13,76.23,Home,Store,UPI,4,4,Budget,West,26-35,6
T002289,C00385,2023-06-13,29.18,Electronics,Store,Debit Card,4,3,Budget,South,36-45,6
T007068,C00585,2023-06-13,260.13,Electronics,Mobile App,Credit Card,4,4,Regular,East,26-35,6
T005072,C01373,2023-06-13,366.55,Fashion,Web,Debit Card,2,4,Budget,North,36-45,6
T004478,C01769,2023-06-13,61.76,Beauty,Store,UPI,3,4,Regular,North,46-60,6
T012276,C01846,2023-06-13,400.72,Sports,Mobile App,Credit Card,7,1,Regular,East,60+,6
T009037,C00956,2023-06-13,121.91,Fashion,Web,Debit Card,6,2,Regular,East,36-45,6
T011640,C01577,2023-06-13,300.08,Fashion,Mobile App,UPI,5,3,Premium,North,36-45,6
T001472,C00117,2023-06-13,50.27,Home,Store,UPI,4,4,Budget,South,18-25,6
T001686,C01655,2023-06-13,341.73,Electronics,Web,Wallet,4,4,Premium,North,36-45,6
T002118,C01262,2023-06-13,51.74,Electronics,Mobile App,Credit Card,5,4,Budget,South,18-25,6
T008119,C00426,2023-06-13,453.79,Fashion,Store,UPI,2,5,Regular,West,26-35,6
T009931,C00481,2023-06-13,266.49,Fashion,Web,Credit Card,2,5,Regular,North,26-35,6
T002779,C01039,2023-06-14,179.46,Fashion,Mobile App,Credit Card,3,3,Premium,North,36-45,6
T005854,C00178,2023-06-14,249.02,Electronics,Web,Debit Card,4,3,Regular,East,18-25,6
T006222,C01878,2023-06-14,90.64,Beauty,Web,UPI,2,5,Regular,West,46-60,6
T014366,C00071,2023-06-14,134.6,Electronics,Web,Credit Card,7,1,Budget,East,26-35,6
T008636,C00945,2023-06-14,13.86,Electronics,Store,UPI,4,4,Regular,East,46-60,6
T006345,C00592,2023-06-14,87.81,Fashion,Web,Credit Card,3,4,Regular,West,46-60,6
T011919,C01107,2023-06-14,54.43,Electronics,Web,Debit Card,6,3,Regular,East,18-25,6
T002001,C01612,2023-06-14,370.13,Home,Store,Wallet,4,4,Regular,North,18-25,6
T011524,C00619,2023-06-14,92.2,Electronics,Mobile App,UPI,3,5,Budget,West,60+,6
T013065,C01550,2023-06-14,521.04,Fashion,Mobile App,Credit Card,5,3,Regular,East,26-35,6
T001333,C00070,2023-06-14,5.74,Beauty,Mobile App,Debit Card,6,2,Budget,South,46-60,6
T000103,C01672,2023-06-14,100.68,Electronics,Web,Debit Card,3,5,Budget,North,60+,6
T009676,C01054,2023-06-14,35.99,Home,Mobile App,Wallet,3,4,Budget,North,18-25,6
T006747,C00140,2023-06-14,55.64,Home,Mobile App,UPI,5,3,Budget,West,36-45,6
T003819,C01159,2023-06-14,51.19,Beauty,Web,Debit Card,2,4,Budget,West,46-60,6
T001955,C01424,2023-06-14,342.51,Home,Mobile App,UPI,2,4,Premium,North,26-35,6
T014621,C01883,2023-06-14,48.69,Electronics,Store,Debit Card,4,3,Regular,West,18-25,6
T007009,C01521,2023-06-14,352.51,Electronics,Web,Credit Card,2,4,Premium,North,36-45,6
T012799,C00438,2023-06-14,67.55,Beauty,Web,Debit Card,5,3,Budget,South,60+,6
T014737,C01132,2023-06-14,210.72,Home,Web,Debit Card,3,4,Regular,West,26-35,6
T000512,C00359,2023-06-14,46.39,Beauty,Mobile App,UPI,3,5,Budget,South,18-25,6
T002197,C00650,2023-06-15,217.08,Home,Mobile App,UPI,4,3,Regular,South,36-45,6
T001251,C00627,2023-06-15,261.62,Beauty,Web,Debit Card,3,4,Regular,North,26-35,6
T009129,C01806,2023-06-15,50.84,Home,Web,UPI,2,5,Budget,West,46-60,6
T004044,C00158,2023-06-15,107.71,Home,Mobile App,UPI,3,4,Budget,South,26-35,6
T001339,C00685,2023-06-15,48.91,Electronics,Store,UPI,6,3,Budget,South,46-60,6
T002390,C00302,2023-06-15,318.87,Electronics,Store,Debit Card,5,3,Regular,East,36-45,6
T003261,C00935,2023-06-15,453.7,Fashion,Web,Credit Card,7,1,Premium,East,36-45,6
T010282,C01014,2023-06-15,87.9,Fashion,Store,Debit Card,4,3,Premium,South,36-45,6
T000613,C01032,2023-06-15,98.38,Home,Web,Credit Card,6,3,Regular,South,36-45,6
T010450,C01569,2023-06-15,126.32,Sports,Web,UPI,4,4,Regular,East,46-60,6
T002685,C00170,2023-06-15,134.76,Electronics,Mobile App,UPI,3,3,Regular,South,46-60,6
T011500,C01094,2023-06-15,79.37,Electronics,Store,Debit Card,4,3,Regular,West,46-60,6
T000758,C01263,2023-06-15,61.61,Fashion,Store,Debit Card,3,4,Regular,South,60+,6
T001699,C01122,2023-06-15,43.17,Fashion,Web,UPI,2,4,Budget,North,60+,6
T001035,C00016,2023-06-15,400.87,Fashion,Mobile App,Wallet,6,3,Premium,South,18-25,6
T003387,C01048,2023-06-15,374.6,Electronics,Web,Credit Card,3,4,Premium,South,26-35,6
T001022,C00398,2023-06-15,461.03,Fashion,Mobile App,Wallet,4,4,Regular,North,18-25,6
T001973,C00344,2023-06-15,279.28,Beauty,Store,Credit Card,6,3,Regular,South,26-35,6
T002969,C00195,2023-06-15,133.19,Fashion,Mobile App,Debit Card,3,5,Regular,North,18-25,6
T012030,C01840,2023-06-16,91.33,Home,Store,Credit Card,7,1,Regular,East,36-45,6
T004436,C00784,2023-06-16,153.17,Sports,Mobile App,Credit Card,6,2,Regular,East,18-25,6
T002936,C01610,2023-06-16,102.31,Electronics,Web,Wallet,2,5,Regular,West,46-60,6
T014203,C01561,2023-06-16,96.43,Home,Mobile App,Wallet,5,3,Regular,South,18-25,6
T004817,C00201,2023-06-16,262.13,Home,Mobile App,UPI,3,4,Regular,West,18-25,6
T005455,C00580,2023-06-16,462.93,Fashion,Mobile App,Debit Card,4,3,Regular,East,18-25,6
T002966,C00062,2023-06-16,277.38,Fashion,Store,Credit Card,6,2,Regular,South,60+,6
T013363,C00796,2023-06-16,60.54,Home,Web,UPI,7,2,Budget,East,46-60,6
T014385,C01964,2023-06-16,154.24,Beauty,Web,Debit Card,7,2,Regular,East,26-35,6
T002105,C01605,2023-06-16,519.35,Electronics,Web,UPI,2,5,Premium,North,26-35,6
T014833,C01607,2023-06-16,274.57,Sports,Store,Credit Card,4,4,Premium,West,46-60,6
T012427,C01281,2023-06-16,176.18,Electronics,Mobile App,UPI,5,3,Regular,South,36-45,6
T002674,C01962,2023-06-16,213.25,Beauty,Mobile App,Debit Card,4,3,Regular,South,36-45,6
T009479,C00659,2023-06-16,24.09,Fashion,Store,Debit Card,4,3,Regular,North,26-35,6
T010024,C01728,2023-06-16,151.52,Electronics,Web,Wallet,4,4,Budget,North,26-35,6
T003855,C01315,2023-06-17,151.39,Home,Mobile App,Credit Card,3,4,Regular,North,26-35,6
T010106,C01124,2023-06-17,68.75,Fashion,Mobile App,Wallet,3,5,Budget,South,26-35,6
T004260,C01124,2023-06-17,171.58,Fashion,Web,UPI,4,4,Budget,South,26-35,6
T005566,C01134,2023-06-17,153.09,Electronics,Web,UPI,3,4,Regular,South,26-35,6
T011162,C01688,2023-06-17,58.38,Beauty,Web,Credit Card,4,4,Regular,South,26-35,6
T006654,C00012,2023-06-17,145.59,Beauty,Store,Credit Card,5,3,Budget,North,26-35,6
T000683,C00658,2023-06-17,106.58,Fashion,Web,Wallet,4,3,Regular,West,18-25,6
T011985,C01640,2023-06-17,56.16,Beauty,Mobile App,UPI,4,4,Budget,North,46-60,6
T006567,C00858,2023-06-17,147.37,Home,Store,Credit Card,3,4,Regular,North,36-45,6
T014019,C00187,2023-06-17,99.91,Fashion,Web,UPI,5,3,Budget,West,26-35,6
T007935,C01685,2023-06-17,169.99,Beauty,Store,Debit Card,5,3,Premium,East,26-35,6
T012224,C00428,2023-06-17,25.68,Beauty,Web,Debit Card,4,3,Budget,West,26-35,6
T008769,C00808,2023-06-17,93.54,Beauty,Web,Debit Card,4,3,Budget,North,18-25,6
T001920,C01738,2023-06-17,119.3,Home,Store,Wallet,7,2,Premium,East,26-35,6
T000725,C01620,2023-06-17,106.85,Sports,Web,Credit Card,3,5,Budget,North,46-60,6
T008682,C01200,2023-06-17,425.13,Fashion,Mobile App,UPI,4,4,Premium,South,36-45,6
T007333,C01433,2023-06-17,262.92,Beauty,Mobile App,Credit Card,6,3,Regular,East,46-60,6
T000091,C00709,2023-06-17,427.01,Sports,Mobile App,Credit Card,4,4,Regular,North,46-60,6
T006946,C01505,2023-06-17,153.48,Fashion,Store,Debit Card,2,5,Regular,West,26-35,6
T008997,C00750,2023-06-17,185.93,Electronics,Mobile App,Credit Card,5,3,Regular,East,18-25,6
T013335,C00479,2023-06-17,21.03,Electronics,Web,Credit Card,4,4,Budget,North,36-45,6
T008526,C01444,2023-06-17,28.97,Sports,Web,Debit Card,5,4,Regular,West,18-25,6
T012487,C00517,2023-06-18,214.05,Beauty,Store,Credit Card,4,4,Regular,North,46-60,6
T012170,C00219,2023-06-18,70.02,Home,Web,Wallet,3,3,Regular,West,46-60,6
T013994,C00433,2023-06-18,579.79,Home,Web,Debit Card,2,5,Regular,West,46-60,6
T006502,C01071,2023-06-18,102.85,Electronics,Store,Credit Card,4,4,Regular,East,46-60,6
T000237,C00302,2023-06-18,137.11,Fashion,Mobile App,Wallet,4,3,Regular,East,36-45,6
T010736,C00853,2023-06-18,127.6,Fashion,Mobile App,Debit Card,4,4,Regular,North,26-35,6
T009653,C00256,2023-06-18,197.44,Fashion,Web,Debit Card,5,3,Regular,East,26-35,6
T009471,C00337,2023-06-18,133.45,Home,Web,UPI,3,4,Budget,South,46-60,6
T002253,C01573,2023-06-18,50.68,Fashion,Mobile App,Wallet,3,4,Budget,West,26-35,6
T010646,C01211,2023-06-18,233.64,Sports,Mobile App,UPI,5,3,Regular,North,26-35,6
T006343,C01623,2023-06-18,81.34,Sports,Store,UPI,4,3,Regular,North,26-35,6
T010258,C00212,2023-06-18,502.2,Fashion,Mobile App,Wallet,4,3,Regular,West,26-35,6
T013409,C00135,2023-06-18,242.17,Electronics,Web,Credit Card,5,2,Budget,East,18-25,6
T005685,C01553,2023-06-18,134.71,Electronics,Store,Wallet,7,2,Budget,East,36-45,6
T011304,C00961,2023-06-18,435.24,Electronics,Web,Credit Card,5,3,Premium,North,46-60,6
T001188,C00788,2023-06-18,715.04,Fashion,Mobile App,Credit Card,3,4,Regular,North,36-45,6
T005269,C01547,2023-06-18,439.25,Sports,Web,Credit Card,4,4,Budget,North,26-35,6
T006061,C01076,2023-06-18,165.91,Beauty,Web,UPI,2,5,Regular,West,36-45,6
T012762,C00898,2023-06-18,171.39,Home,Web,Credit Card,2,4,Budget,North,36-45,6
T001900,C00230,2023-06-18,50.35,Beauty,Mobile App,Debit Card,2,5,Regular,North,46-60,6
T008364,C01113,2023-06-18,192.05,Fashion,Mobile App,UPI,4,2,Regular,East,26-35,6
T002850,C00559,2023-06-18,65.91,Beauty,Web,Credit Card,2,5,Budget,North,36-45,6
T003240,C00530,2023-06-18,45.34,Home,Web,Wallet,5,3,Budget,West,60+,6
T005651,C00919,2023-06-19,115.98,Fashion,Mobile App,Credit Card,4,4,Budget,South,46-60,6
T013197,C00688,2023-06-19,264.28,Fashion,Web,UPI,3,4,Regular,South,46-60,6
T010826,C01052,2023-06-19,133.94,Beauty,Mobile App,Debit Card,5,4,Regular,South,36-45,6
T004073,C00443,2023-06-19,295.74,Fashion,Web,Debit Card,5,3,Regular,East,60+,6
T007672,C01308,2023-06-19,45.39,Beauty,Web,Credit Card,3,4,Budget,North,18-25,6
T013544,C01329,2023-06-19,16.91,Electronics,Web,Credit Card,5,3,Regular,North,36-45,6
T002418,C00879,2023-06-19,561.95,Fashion,Web,Credit Card,5,3,Premium,East,46-60,6
